-469516149	-744880900	-644081857	-86271374	-490145379
-376547097	-452701480	-502477375	-673803102	-161553115
-93710229	-70817656	-168647197	-244381750	-939827017
-921949246	-665150699	-529003368	-122089602	-254660204
-285308104	-644212331	-389449142	-212297818	-946393103
-553995682	-355177369	-748471434	-250977590	-908518134
-426822358	-356989618	-839056369	-473461370	-199272783
-920665122	-137474606	-49594637	-329500411	-14950270
-105000009	-728803527	-602077339	-982649005	-605942921
-436124971	-892553787	-572529304	-491052543	-666729833
-500565046	-272976885	-382834898	-300981758	-422159839
-378073079	-232470803	-503789502	-349837261	-349850404
-635684745	-560153666	-151579997	-891424865	-129775096
-689128400	-224891464	-215976245	-510719310	-834591679
-919425495	-269768263	-614966215	-626174422	-17775206
-528892400	-151391926	-443227514	-533739964	-625363270
-924363944	-18526504	-354048826	-150143958	-529585130
-291059007	-506066240	-780436590	-958670838	-164858064
-969548692	-157379152	-746237706	-91526157	-362834475
-698839301	-628456275	-281533872	-224072969	-449288589
-430132447	-543617156	-194162481	-815114229	-256827331
-175624828	-696845048	-404896858	-507699226	-91351550
-357795387	-672710145	-667405534	-932750557	-349487751
-147490766	-874769605	-396410585	-488037013	-802568785
-930765378	-408633185	-140782230	-389160635	-205738559
-38408518	-275930377	-640904289	-110978792	-164627077
-756362231	-879650946	-569168708	-20147319	-253596720
-974998072	-207836049	-22638573	-622994872	-251830025
-837635791	-577199008	-590721972	-847467805	-623233520
-23987024	-207986261	-195172915	-883884629	-272522283
-531232936	-486847039	-60522610	-732915663	-534395880
-528492082	-545738583	-361665211	-127880741	-47630077
-191058760	-527766827	-238800298	-822828093	-885438110
-244897382	-348215881	-980418028	-464147986	-178800324
-190252232	-97101725	-663670128	-841955250	-130802519
-98612245	-553582944	-463110331	-534333312	-859182378
-505077928	-282478216	-252908563	-475340447	-741139553
-400469271	-785491002	-177159060	-885923974	-383256154
-481535572	-935737693	-869067953	-494429779	-485177167
-785157012	-281615622	-975825993	-350523664	-427584993
-692379846	-695015695	-399853731	-247157838	-99882046
-535975278	-468597753	-511101866	-433027424	-908853823
-478547021	-300344529	-746241	-749756355	-325482079
-94829306	-453673670	-438694714	-771750087	-479178061
-687976711	-852349765	-617859069	-502911208	-315480398
-946022802	-164719407	-543264339	-993356742	-200209858
-612257315	-576233656	-372027590	-555556358	-982214098
-965427124	-265300429	-376541347	-195607749	-847905396
-924094380	-934807367	-998958223	-134880631	-400787833
-298670118	-685085816	-829145728	-821855423	-554136076
-967846901	-35995202	-219115285	-41369633	-858837055
-329201282	-251471834	-390796325	-706521154	-939996735
-204308239	-897968873	-836811922	-31566154	-492184482
-879868928	-668026770	-563069721	-794046829	-226738810
-150724150	-585223463	-147819920	-531765942	-426747632
-53461306	-846142762	-499786162	-637129624	-417369780
-102537381	-343013854	-818188084	-217619293	-109271323
-886036986	-866002824	-824855463	-877315380	-242268664
-37903993	-179427760	-699441576	-571971824	-197737875
-289557332	-211202426	-267515485	-99031390	-781288819
-472655324	-880982765	-931009762	-799542551	-570038993
-966779418	-76981962	-192139834	-216903123	-400056255
-390101043	-974570219	-755990103	-578873623	-55222666
-690913151	-116274257	-488865783	-247372313	-788682766
-721921723	-858402772	-192257160	-724567395	-621449732
-207341036	-568720849	-230388774	-315235107	-616500817
-915029563	-840293448	-158558876	-567312799	-759008700
-290017677	-805389586	-47055274	-282572379	-582830696
-350567562	-162320526	-910916070	-293066302	-751059752
-163707347	-776442587	-80378497	-810038708	-325882996
-204340590	-771864882	-258377892	-823533293	-326036015
-764464940	-826603798	-529547976	-405551189	-507189206
-995967978	-670079692	-516072645	-366344591	-507324234
-100955141	-704601970	-801494005	-590806310	-5026251
-521723648	-334673218	-922109974	-210623414	-68185088
-759499201	-111409902	-589808869	-53114346	-914240388
-242071967	-785928762	-447327524	-138383125	-784627546
-554748735	-579909923	-126131959	-100332862	-697523610
-612261421	-354974593	-471404818	-161340971	-168021063
-648588076	-205697371	-680375217	-647448313	-948294124
-439341911	-701883325	-184530007	-785956988	-338278953
-36589854	-747336477	-94758767	-649196898	-556461486
-853134694	-944255472	-639548939	-168053185	-996593638
-4138274	-981269560	-876084131	-885028244	-88988224
-334518490	-320037454	-510654413	-713430312	-242958717
-465964235	-464575933	-11442430	-82625952	-902333404
-725244976	-593602780	-740190265	-264479992	-511323178
-909008988	-590448579	-900188872	-650911399	-508109840
-501262037	-305431037	-723782902	-654084653	-262683289
-386595588	-826814085	-745077274	-387880379	-77635626
-416315649	-989556020	-950471186	-138511742	-337531117
-515709262	-229765557	-845843707	-821921073	-82588485
-701234930	-55268807	-216639787	-674877031	-173417382
-888729498	-630108901	-183533446	-583986719	-589936382
-677433742	-758093023	-641255349	-917108953	-795314979
-462820262	-778067238	-649926221	-147587994	-293507647
-379753294	-712649059	-528030216	-715231732	-878883562
-642251836	-403579270	-433887128	-36278450	-583662230
-140796883	-791296967	-90057325	-212413682	-542017909
-453381221	-40336279	-784121607	-846296854	-510067684
-202020628	-558139301	-365153333	-570042728	-905267319
-492608936	-554982780	-132185343	-439068003	-840199592
-90230571	-101710697	-289449777	-680835891	-274809304
-82573243	-834407595	-166589534	-155528206	-16424056
-894302519	-891143708	-472614137	-519466371	-867153768
-794547977	-849672751	-559535298	-674668557	-473216833
-434455471	-420292953	-784737814	-758449058	-903841655
-968544039	-113013107	-183890505	-349097394	-931540676
-789357212	-164412926	-884647286	-500399675	-677579521
-651538471	-789544340	-81197628	-274437435	-570227456
-351196484	-114903732	-884725545	-50038347	-682841270
-975664629	-562426628	-346534601	-115057657	-375738615
-76394716	-263747943	-979185901	-221112200	-139773258
-811166767	-843031970	-490828194	-744275704	-10734759
-45770337	-474527414	-926537606	-546939854	-659732910
-36229241	-410780388	-202139	-193837521	-618798118
-335699803	-89010321	-645759581	-996275316	-518572515
-887762069	-298546661	-199535301	-998488710	-193118096
-95483092	-364099813	-899845902	-798346285	-216417331
-833409874	-463630347	-862981617	-14622860	-877875385
-122474416	-700463491	-382334455	-965234850	-461153546
-25552971	-331046504	-589761160	-568270813	-313193062
-340607883	-175820311	-715202408	-853586694	-27834675
-874137324	-941396199	-336398235	-49090240	-118458894
-47414857	-80371747	-511591461	-61620026	-941893421
-55160141	-282142404	-288688841	-301749491	-844073770
-107009167	-874686255	-864686151	-492778262	-680959352
-282526643	-718438903	-636680239	-205658034	-941990757
-985447500	-909427745	-988323135	-270468586	-742129600
-121771314	-675112841	-5478010	-43014956	-874903170
-709615029	-738360584	-826348450	-365580569	-266429147
-569755655	-175309528	-989070284	-426938879	-631847478
-185812167	-125353517	-135251712	-201280414	-380718879
-248276826	-539384752	-298497643	-406248536	-609534080
-796531144	-484478056	-733108877	-608049431	-10545494
-428425773	-626166422	-747816637	-184109073	-893129490
-310964717	-287335010	-157640769	-970783881	-992871204
-439948673	-640717853	-889131940	-89998592	-62362579
-325130970	-22324139	-763120486	-613141322	-891164752
-667327568	-703044925	-521537146	-623831790	-339016125
-74326214	-406875036	-801372589	-541245388	-930482278
-225079806	-929071559	-492226305	-409517019	-380032192
-184333187	-630561200	-516071343	-897118964	-229893287
-446976868	-619839332	-184325942	-104508538	-659166775
-352446981	-819410086	-751705752	-741969325	-255263929
-135164851	-871582425	-386679957	-110566802	-276539022
-248056861	-778173090	-998888718	-344584198	-54857890
-658288380	-493368830	-850334747	-638197410	-756627920
-13950003	-272585557	-73578251	-997415109	-920302273
-447697297	-909056680	-345813481	-79502410	-456237436
-900357700	-271482272	-558920041	-311212744	-594594783
-410134885	-647555682	-754635592	-660243806	-869419911
-155600947	-582908782	-80820123	-962996431	-792925896
-785270522	-65941926	-28193644	-579477127	-948374375
-317771549	-347086563	-919077378	-382818747	-702105005
-929157858	-225525929	-459800594	-957531775	-316197280
-792384309	-375242487	-354615279	-507383060	-569065779
-377587648	-11093968	-415704192	-491022552	-524585816
-619043448	-100877413	-682295163	-277378119	-972808793
-618597664	-424844794	-561379605	-351686328	-259704153
-544897081	-9069952	-454386679	-31310769	-13312666
-164044085	-353436676	-347766052	-105784589	-478238750
-870733625	-881677933	-555105455	-77777221	-980083084
-130483660	-20479622	-681539860	-189479711	-761189466
-347570658	-250674536	-161773267	-540625435	-761529230
-24678526	-676188983	-147497844	-638783363	-363076653
-313737621	-66828542	-145543869	-835765974	-280275910
-359983255	-240507967	-932666824	-20059988	-179418660
-448444245	-809999493	-606938285	-223659912	-453829606
-346863194	-497437438	-489047759	-709546456	-574173170
-407261660	-106362041	-610807935	-845107233	-740266004
-8511175	-347847632	-913084348	-309773009	-397192352
-906424042	-57324994	-179671066	-127313376	-531485918
-614531471	-795067580	-803762926	-87024967	-48748014
-398285554	-950003439	-280246515	-673549639	-247830401
-584916909	-633217844	-697683021	-694535851	-933589899
-609613067	-986391753	-458683010	-771274247	-757426423
-866848319	-682053074	-274718371	-847626671	-396887741
-464192838	-350279742	-13349751	-623955747	-919399103
-468733470	-84644957	-817249829	-454103840	-938084246
-543458801	-27163699	-98087729	-282850461	-403869937
-530464229	-915605237	-661961320	-604573169	-42112803
-681584265	-497067610	-780810583	-288972170	-638784189
-924249469	-863265047	-452523879	-417970405	-366244980
-768395489	-349166213	-741906273	-291475075	-595385370
-186709217	-814710627	-410874962	-454007273	-338599314
-167082553	-420355347	-40233422	-275646596	-780115777
-363226015	-145286319	-610682726	-118210476	-626819870
-457904621	-808658589	-54435308	-283001217	-887207315
-877356294	-323347873	-814304087	-387970872	-151351339
-895507535	-926258383	-451709982	-689965873	-538026655
-371643076	-793711446	-769380910	-57774216	-984010158
-462721012	-540177888	-505454742	-334793576	-275533034
-376372711	-387162668	-838152927	-55583097	-491583357
-151589079	-466160555	-114221346	-653159859	-222268594
-466414166	-637931513	-752365493	-400348342	-582002116
-225723068	-647130071	-443490220	-808841531	-47068005
-630093162	-787013014	-387518935	-610422585	-43478992
-514841650	-528135526	-834384603	-562444717	-111891130
-699761343	-448220148	-660058354	-112509137	-581049988
-697770188	-106222862	-517275196	-283877818	-192140600
-314980547	-254667279	-821556488	-457163424	-91211354
-885415481	-770858143	-197627773	-757805766	-318292359
-276134243	-584661132	-150295930	-768731291	-70223005
-67686908	-73322093	-493346674	-458762799	-763770784
-664814045	-841584141	-825337501	-563768159	-562788979
-745340708	-180866855	-592943567	-370076553	-644572566
-148321367	-567018204	-846491468	-912474058	-387796976
-390303837	-769663511	-261664678	-470128764	-862241262
-814577238	-323141848	-797748935	-899555482	-91711219
-541367901	-675334520	-204593752	-307960470	-970090388
-507090418	-332781084	-609697163	-768651217	-503100483
-611621193	-695842523	-789819843	-304854579	-908184961
-460042363	-64967943	-625311901	-298754099	-327912368
-171851106	-685119157	-149750334	-341224615	-698878384
-142199158	-828372380	-752454748	-286440170	-851764118
-169888538	-432084542	-630428212	-977583005	-54804340
-968880553	-620728058	-160000785	-755203439	-316397589
-315723557	-254921493	-900775141	-187558348	-640697367
-985142369	-950637094	-717902000	-500943806	-976497676
-727688124	-685976512	-606522555	-499491525	-425728157
-101494848	-334996836	-952739892	-552161696	-932470878
-614850125	-958755759	-560475510	-831335066	-872166322
-917041153	-484009113	-348426572	-655370512	-27447295
-478785351	-989856126	-274644932	-797931828	-394076038
-418002514	-63135565	-438375224	-599609107	-202755226
-820803512	-137838813	-37374853	-357532582	-493691858
-685549262	-696529931	-546909232	-37668496	-20760634
-38667157	-9305360	-160144586	-141128576	-11879524
-782193909	-173589491	-209145036	-86408072	-958736428
-86917133	-719228241	-469176990	-770204255	-217653169
-736593129	-653921500	-818027678	-427782457	-179712604
-999005465	-529184641	-735472612	-418377177	-251971336
-696946380	-556932642	-876229196	-264547690	-918063885
-213652068	-622261979	-335429645	-803708955	-827494604
-412060005	-646617193	-727349000	-650407250	-621617795
-913440830	-837065164	-691541911	-476798263	-709012405
-824003131	-19839912	-847682151	-737500480	-490111665
-751486544	-389401675	-276076617	-15136797	-243950849
-58917069	-7039177	-474464324	-604478158	-1510302
-244673904	-109141696	-94568889	-846200092	-950826420
-899459084	-888911853	-164956715	-907920517	-852817915
-169355850	-407232844	-73300714	-38400386	-557450072
-358941767	-782889729	-302638792	-410876377	-636004419
-397666651	-753138783	-946676018	-656638483	-321377268
-960510130	-523847760	-443288322	-365481764	-948550391
-836144208	-187179213	-63992624	-946468764	-440697141
-237379663	-879592351	-542436698	-49893996	-478090824
-876966353	-252290439	-441206953	-235077602	-324005044
-481662380	-58682058	-153204922	-708421617	-735219229
-77508895	-288010446	-30128600	-234490808	-5595006
-315474163	-899342154	-400844975	-54659927	-763432847
-369447054	-968446369	-707266743	-644197626	-162805345
-298179787	-468871634	-648309179	-855184412	-318373365
-683764673	-428365895	-633654283	-353608213	-518147095
-643165921	-93500669	-40750064	-503828932	-361291618
-63551278	-171048773	-208248886	-622128775	-886565362
-449151202	-19259502	-116860683	-339862242	-38215597
-277595386	-461168161	-327991717	-244521178	-289132496
-256359936	-315218967	-887670472	-520251128	-896898117
-403540335	-934051152	-143469619	-349052613	-290370737
-402811754	-94894755	-436822680	-935072613	-454043540
-673560316	-339134655	-884711265	-47096318	-599032920
-457366998	-977533406	-726197091	-137362549	-838394891
-700001255	-305191282	-986259437	-300798148	-710874127
-460937072	-812341978	-984200081	-13109655	-609172862
-795332772	-801469095	-205530027	-738477072	-551286811
-43323745	-260719610	-287845169	-204017435	-214390505
-528623623	-584189151	-221563369	-909026717	-758925738
-362059376	-435360189	-843688207	-727518330	-179444861
-679142018	-547244090	-433424192	-914332700	-266727951
-477689234	-902023684	-678411453	-369322338	-331375733
-798735488	-940714631	-768459328	-50070793	-843831338
-208042704	-191289260	-823119068	-667173784	-163252125
-761571840	-794307404	-400096701	-882007706	-137203423
-907535151	-540337859	-614546760	-620689081	-567568428
-7773743	-184273301	-441640237	-935591399	-360266706
-879569538	-620369233	-271252643	-583487730	-501978393
-383127555	-521724909	-34795247	-910774730	-462670861
-223731993	-382811445	-296494356	-747180755	-857023585
-374597559	-476128916	-664874446	-645430403	-945426284
-881471227	-458137696	-339485377	-867931949	-772997862
-566639407	-938792838	-409893457	-613256046	-184777982
-315223765	-802413679	-747574051	-791718553	-366575203
-893899422	-84395914	-517644121	-389618662	-355715894
-553620731	-914322911	-60815549	-159598076	-669150003
-123781938	-245456808	-751890149	-601018976	-115114239
-40945363	-335775591	-810010086	-961807696	-131256867
-96941905	-675748374	-14388150	-855202978	-166706789
-641330250	-969537337	-943888970	-510240475	-274957141
-909633249	-65813097	-585893661	-64953217	-266660939
-144144571	-920641559	-885111777	-844951614	-57709717
-982209220	-933893489	-139199922	-613843601	-540470286
-675257749	-380522749	-511329006	-966297353	-750291613
-907370702	-767653069	-960217900	-767132636	-444490045
-58664096	-816721635	-146193398	-704731223	-689676062
-781173906	-75082242	-105419152	-400775245	-384334982
-835627289	-546795953	-481925641	-48110813	-420865993
-859810420	-781495018	-751353291	-889615044	-418997072
-175068720	-588844355	-255813453	-769503132	-619072880
-831799441	-528344231	-399586990	-769032163	-18999697
-471023015	-268530974	-448995673	-458187476	-551101052
-183690139	-385854125	-98981554	-966192950	-751554387
-760099088	-918665829	-977318952	-787558072	-636881486
-82926870	-562470935	-288148231	-698461888	-18867585
-843259923	-477127942	-962481021	-369385682	-340456575
-549858745	-862075989	-339377398	-841494965	-335578250
-341669791	-390046605	-325487475	-951859855	-294588671
-682696924	-178672967	-588984394	-318995196	-299811841
-258353006	-788939124	-913265716	-393735637	-200543089
-130903576	-275835936	-401796594	-127341703	-568254481
-893836572	-968148583	-171993903	-343504387	-763966143
-464537412	-208767782	-686012862	-598127397	-863562290
-454282404	-249442291	-779686703	-243544395	-786076210
-206235192	-963126449	-903146456	-663000869	-117227716
-92091895	-852527028	-688444679	-208254209	-69201458
-30876651	-210093018	-400633729	-939726536	-295429234
-353489844	-634923401	-535245396	-469022848	-239601748
-989202296	-308147021	-991176941	-791689590	-690569358
-698100209	-283524468	-131507611	-391819934	-74039311
-731234478	-244707763	-670276214	-594857911	-936601193
-721010452	-291953855	-367710023	-643789448	-94991027
-722498397	-921642293	-102971439	-272185283	-253113333
-358626549	-213653414	-788677279	-643802419	-193432074
-556726175	-987797129	-276765554	-665048461	-803144715
-85332639	-727007825	-188675698	-593091285	-808615920
-675743042	-636115134	-85030919	-646047794	-608761208
-296831803	-604476949	-747248071	-707724540	-540440204
-12008735	-972777273	-631400836	-323923924	-231046714
-858266179	-978637201	-768985118	-144377111	-639628206
-616904300	-186109138	-905521776	-206785490	-430681369
-441003471	-890264685	-759399616	-144034102	-773140617
-954727138	-830357398	-711516294	-810711489	-297223158
-747446628	-515291377	-327418973	-949934520	-249469354
-73355244	-728815634	-939107567	-167247529	-409723806
-283514805	-282939141	-560006775	-707492861	-624043665
-980152285	-665368497	-189282506	-457306975	-343698933
-667341201	-856884570	-651029106	-473870491	-767686801
-367126841	-328159753	-526280055	-835555966	-177294332
-826888844	-116876596	-354033640	-855940627	-200579484
-110524691	-977245397	-790337931	-926134458	-396792036
-916373087	-638592770	-904599171	-866209701	-321436862
-769649628	-111047441	-5360518	-236385415	-572299258
-501828559	-796288506	-530720651	-392937	-36665217
-544288579	-318516040	-628231877	-985159755	-81547044
-599290916	-106252177	-605357181	-802288559	-388522560
-232440645	-544103297	-532344112	-23325037	-432057458
-920724983	-431082910	-625500781	-520996693	-420876521
-774418145	-652878304	-992205223	-303355125	-40162370
-919399404	-389856337	-785895564	-546202074	-698474733
-597441112	-320627420	-588389235	-794121782	-811831285
-415038762	-37662732	-297041202	-471866819	-26072613
-156068897	-664921544	-905927979	-918441667	-385821624
-978991231	-21018498	-685937856	-494216747	-748202043
-462583262	-492586087	-935267826	-581546713	-191745944
-867308721	-126151448	-51063845	-422384984	-566765194
-975487794	-313731876	-736521912	-985848434	-75915292
-302867575	-378786060	-923786714	-382505252	-226194812
-352952339	-436421397	-839981195	-986072604	-106138212
-566372883	-280431834	-911111569	-747316286	-621169215
-259567497	-769512166	-620948264	-129114552	-366259059
-772727867	-511562516	-799124813	-964746374	-886567089
-732688129	-793194198	-359348503	-807159238	-836709303
-692163313	-117578428	-12289323	-394163812	-548494668
-471875306	-268104184	-609398480	-813300311	-366644792
-325749336	-975399906	-911710649	-180136242	-269909885
-743571601	-382734878	-722846093	-57299469	-919509256
-391517246	-244162	-896809483	-373738690	-733134433
-987055307	-211911958	-141389374	-18614407	-678880082
-891030858	-226662064	-25457810	-289156212	-514040737
-238810428	-783806960	-986352203	-722323070	-269661479
-607264963	-800950033	-990317069	-920183298	-374625033
-552301743	-57215558	-151260637	-125718922	-581253012
-278055781	-807621666	-453639768	-626829441	-253865760
-132456451	-383790017	-739729694	-413820184	-91954300
-780029211	-824061350	-974397899	-886011675	-758654958
-434748973	-209464268	-484528550	-351373242	-149085635
-810088133	-425664433	-816420408	-503415385	-278169618
-287607226	-24969830	-655251443	-695411453	-191033624
-66394851	-625499730	-916732220	-305451801	-623642692
-993773707	-300733346	-707230709	-587500715	-57603577
-684518190	-352881044	-953571668	-128913458	-686926285
-580729868	-561947701	-346424107	-129223437	-735175504
-60151862	-447874010	-766046449	-597325112	-520496664
-177705311	-689907196	-191035108	-694315892	-118417534
-863071643	-487691361	-133873644	-277435844	-312318471
-543834070	-370208900	-154561520	-369691088	-435683016
-501012037	-720736451	-798055968	-785868876	-89465110
-397127220	-575731656	-76144289	-113518925	-545773359
-9361099	-836854080	-578095021	-453057289	-907023526
-767241412	-834287708	-35864977	-582326210	-622899681
-79974838	-494211785	-632235338	-51866992	-962883166
-128288545	-180712602	-798323198	-754539143	-389759740
-375646802	-293173997	-70046454	-832987917	-760494462
-666088030	-445797623	-299861033	-675729454	-192290145
-818712538	-407875472	-204411623	-814081974	-212804521
-927008946	-420319264	-978295745	-490347235	-571112054
-173102696	-756898398	-16632997	-354962602	-242941364
-462881457	-905142026	-558053006	-275221464	-553910883
-609594677	-476114581	-880254683	-321408895	-382805006
-449051914	-429764077	-196297400	-859096227	-341715953
-288104426	-173457668	-306844402	-203146599	-134256615
-834591899	-577447872	-826466164	-447030722	-754802125
-917011362	-242844458	-181588186	-325794860	-787268781
-670083161	-454495669	-726007103	-551106231	-713331016
-840413286	-247488929	-50693653	-282473003	-66444800
-27452648	-597032891	-309958593	-37939705	-931838198
-169589658	-751035968	-18081914	-337947726	-591939705
-412799193	-478706752	-373362796	-65930913	-109991848
-114979260	-713066473	-881807544	-115353782	-778914945
-595838902	-577089886	-819289555	-947006404	-717057445
-117353805	-509051412	-893663665	-752490451	-530858993
-451961406	-599971395	-936682019	-439354767	-371785071
-510086484	-945143012	-720438960	-678586687	-35326661
-55090992	-993292633	-262464320	-767381953	-730108308
-845224832	-39753278	-175370667	-476846019	-660075375
-179522348	-857622973	-258642780	-806955386	-933573073
-812163471	-40024643	-332557987	-948391427	-451516629
-524424791	-546469544	-353651581	-243628149	-111709995
-282615387	-507024998	-121914186	-757521698	-776180260
-536705355	-614393805	-139436988	-167989654	-183654314
-716680355	-168382918	-571693064	-265433937	-586789522
-299846653	-913137128	-982862809	-37511971	-203112360
-584911330	-315467810	-202598928	-566046769	-642168034
-381781403	-672610491	-468452863	-332646425	-314154897
-623363904	-935663786	-284833027	-281631461	-142274059
-600658704	-303604092	-598962020	-888382077	-281815683
-401332911	-563003047	-599584721	-42033213	-189076596
-124663947	-532783264	-37364513	-399351535	-15351735
-200748225	-324501327	-932793428	-800573607	-207878283
-224444705	-984356370	-984075387	-787135438	-808932963
-458442217	-235145655	-108538059	-102438625	-580460768
-965379743	-4000567	-117641843	-80744373	-525644926
-541197219	-995211811	-545308813	-505090409	-691996037
-120070822	-140809615	-438235133	-497400150	-841179892
-701548485	-202381983	-977682298	-449892552	-763224731
-956290860	-239656120	-933798349	-716641552	-976465736
-131192665	-413040509	-895427158	-756147838	-750807055
-220244379	-476366594	-254218405	-230101011	-982150964
-823388470	-653385312	-642839722	-150708913	-298710494
-168630251	-872952575	-459317058	-173926386	-853743659
-339544884	-943525243	-260534764	-508585419	-624159445
-47016318	-560398302	-474368963	-912889376	-377414577
-707028740	-47678283	-80523021	-915592613	-793093832
-45632247	-108716631	-247771362	-866622481	-771513236
-236573181	-64433832	-477618952	-9849213	-273068251
-874559290	-519093855	-342670608	-563861474	-922276177
-511516075	-508445508	-267744122	-488208887	-989187425
-884056102	-327611812	-337576243	-264904646	-615432703
-314641774	-911380585	-804037099	-233456712	-313504856
-181986403	-939779626	-728610374	-825089295	-895244693
-642295265	-170255038	-930386956	-405994716	-342424287
-459348072	-222081374	-194254961	-469421203	-453311851
-373299840	-105491169	-171155285	-88087447	-888577117
-988628397	-257995045	-103662225	-115772819	-887876507
-327621826	-806753172	-837545396	-544531470	-314743942
-18123896	-88551898	-199182374	-350074027	-458008634
-288016071	-135568579	-755875	-97081388	-186720796
-882984415	-559585211	-122556149	-58791238	-181469222
-500053078	-602119420	-493648611	-247802773	-687789330
-547855453	-602517785	-295317286	-467511923	-532155952
-269482051	-171428094	-441357838	-67863534	-365586992
-835714496	-788992214	-298967660	-145571049	-183076710
-380282934	-330857433	-246020696	-15048500	-335450591
-562706493	-154812198	-388467886	-591445169	-939287012
-621946816	-562765496	-748549708	-890159530	-83812499
-159133729	-639832956	-255072304	-62102819	-963121685
-872024364	-785671196	-740656630	-713175769	-354153787
-56729499	-447486911	-989855522	-563455948	-336714632
-998441261	-536881036	-995997820	-976134732	-754567728
-11542858	-23823354	-940314660	-754464459	-340776672
-511656850	-675057395	-626103458	-507214692	-313660386
-937511767	-412314550	-391678886	-636253076	-262385291
-599242002	-589362954	-813445940	-11916228	-77273919
-769266222	-996071410	-577413629	-895614978	-700554172
-327849513	-251578250	-524795862	-296881183	-731919853
-588717004	-355333369	-465807616	-484608920	-234245382
-826014134	-809049299	-841001257	-498525653	-123616990
-498300216	-901432283	-664832229	-616762729	-795457361
-74914568	-266757086	-383711500	-892722898	-875235578
-15153641	-715325758	-775561976	-515245130	-351731028
-350720629	-295655563	-998306185	-788919964	-303636644
-65842947	-801915167	-361181623	-717144948	-393964027
-329639308	-245141441	-812580139	-719777538	-287548619
-622278525	-436729894	-833708220	-268879584	-533569286
-612205330	-779805428	-228356768	-276092729	-335950203
-206708417	-522354230	-719918602	-489556929	-545756727
-15669223	-55713972	-198495676	-911439646	-198166806
-899790642	-888445810	-941149618	-452161508	-347023588
-705255975	-203621107	-96914909	-652685501	-653915296
-851317872	-69768022	-7885328	-620320391	-823070040
-445630348	-99577967	-387425808	-757587514	-298829756
-387260886	-124713640	-943702887	-396605238	-69957884
-986054044	-41089753	-275961414	-626094802	-906954773
-761076231	-861680304	-390102627	-502526952	-569105679
-457429770	-644289858	-826048160	-469759745	-500692699
-985680948	-623749033	-180763781	-204240733	-474855460
-985722095	-465609861	-65581877	-415539266	-596921767
-767074	-741589993	-540649259	-689854802	-531809744
-616142167	-164213904	-152704771	-200749561	-996955185
-750215211	-90438909	-773848602	-740175112	-370170124
-549034740	-589043393	-178597064	-484653650	-576449868
-127018844	-837122082	-140938301	-504778287	-432443027
-99902645	-428908979	-259581611	-166769190	-15028244
-826890934	-974785417	-178016061	-259131207	-13517092
-878633136	-413691528	-991202274	-359025258	-560309101
-420412789	-190177247	-972642719	-414459493	-471543630
-160317638	-773824662	-320516711	-462584586	-382377934
-341273061	-87978031	-780488980	-837951985	-405206575
-376355775	-173485854	-585326290	-147765094	-278819454
-900642270	-638868020	-945973321	-911008232	-263512588
-739449600	-530001348	-847279409	-199669124	-498131136
-747246752	-641030037	-714648615	-919956471	-935951037
-754745539	-789850753	-767466837	-357688706	-20047101
-78210242	-372384961	-727345016	-438964522	-834540997
-236859040	-303380816	-430463324	-833424400	-692756563
-464999014	-964796889	-870778385	-375165650	-89805143
-272635013	-95815214	-115550964	-195671198	-674961940
-70670658	-68021877	-159530536	-747938842	-347968117
-79903417	-888367109	-206094590	-719229141	-376432393
-467694784	-704053853	-13811666	-204042632	-291168304
-658377088	-884954848	-753237051	-448317766	-807101140
-939136139	-625780793	-661037458	-61172235	-816080535
-825920329	-160327949	-330604580	-964209867	-200880228
-558747223	-412282614	-929954146	-655189498	-591564061
-302302438	-513626285	-162322543	-369952731	-116169780
-603582513	-617565144	-606944359	-957135862	-196727201
-824562621	-292039658	-113684400	-269049854	-785943134
-493139451	-179270067	-845857629	-408807350	-884413010
-99892307	-677752176	-41455595	-783167204	-777012866
-995232643	-461063590	-203430223	-574690460	-168023480
-183526247	-509092835	-174449538	-939749543	-264008717
-327481033	-36277071	-300403049	-171592927	-432008558
-181274300	-948818047	-377102788	-854598266	-807526594
-145362108	-676185230	-564327047	-450352600	-304767098
-157430129	-21795122	-354721057	-964542290	-500873493
-485218809	-102877404	-550304818	-381567942	-446357577
-47752585	-559877415	-523189763	-98974079	-838264103
-925092251	-192217912	-319163342	-302748550	-396759985
-993587900	-238112046	-163544400	-413847916	-866163879
-292310247	-202918462	-919033754	-38156237	-432541607
-351589750	-486507855	-898381911	-756301786	-300235562
-441540635	-754719571	-543827969	-779348921	-889277871
-476850627	-324881452	-469507583	-486487942	-428356219
-17900205	-637645783	-85568642	-582451484	-691808721
-19093082	-361863658	-122213260	-181427254	-410560283
-256252229	-10899272	-272771449	-648274158	-994025024
-975962243	-108008791	-441992370	-336620140	-591261334
-569140952	-965897109	-477208486	-139574198	-595981860
-825798704	-468863342	-209324991	-53557454	-284941611
-424150416	-617557167	-220635161	-849379547	-573524762
-873565624	-210132139	-196232125	-712135476	-346556208
-753114708	-387690299	-36204505	-244653761	-554320201
-777231974	-938172165	-278483193	-111269433	-244257045
-510178408	-963443221	-471034595	-143124585	-183148415
-983535922	-767123388	-790618860	-369109327	-536196256
-693039914	-5483969	-454801125	-708865773	-285386576
-999260789	-854710238	-326245555	-91813236	-546820774
-722540730	-386604087	-910860567	-461166432	-620504866
-465922430	-310013446	-356578206	-798810241	-711691656
